,album_name,track_name,Cluster
2477,With A Smile And A Song,"Perhaps, Perhaps, Perhaps",0
2478,深海,Mirror,2
2479,ピースとハイライト,ピースとハイライト,3
2480,匂艶(にじいろ) THE NIGHT CLUB,匂艶 THE NIGHT CLUB,3
2481,Duhai Sayang,Duhai Sayang,0
2482,彩~Aja~,彩~Aja~,0
2483,JUST A HERO,JUSTY,1
2484,boys,芝居,3
2485,いつかこの涙が,いつかこの涙が,2
2486,Eye of the Storm,Wasted Nights,1
2487,Tesadüf Aşk,Tesadüf Aşk,1
2488,It's a wonderful world,ファスナー,3
2489,J-Pop 輕旅行,海のリビング,3
2490,Med Cezir,Kadınım,0
2491,J-Pop 輕旅行,春空,0
2492,hadaka e.p.,微熱,2
2493,İyiliğe Ninniler,Dandini Dandini Dastana,0
2494,泣きたくなるほど嬉しい日々に,今今ここに君とあたし,1
2495,Dansa på min grav,Dansa på min grav,0
2496,Dünden Yarına,Konuşamıyorum (Sazlıklardan Havalanan),0
2497,Greatest Hits,Bawa Daku Pergi,2
2498,Sjung med oss mamma,Tula hem och tula vall,0
2499,Weihnachten Klassik 2022,Christmas Time Is Here - Instrumental,2
2500,give it back,give it back,2
2501,PORTAL,青い栞,1
2502,Call Me Irresponsible (Deluxe),L O V E,2
2503,give it back,give it back,2
2504,きらり,きらり,2
2505,ラブレター,ラブレター,1
2506,空と虚,空と虚,3
2507,花と解答,アンサー,0
2508,スパークル,スパークル,1
2509,strobo,不可幸力,3
2510,Sorewa Chiisana Hikarinoyouna,それは小さな光のような,1
2511,BOY,BOY,2
2512,青の光景,ひまわりの約束,3
2513,踊,踊,1
2514,Oz.,Oz.,1
2515,Paradise,Paradise,2
2516,我武者羅 (TV size),我武者羅 (TV size),1
2517,HELP EVER HURT NEVER,Kiri Ga Naikara,3
2518,"Original Soundtrack of ""The Last Ten Years""",Ms. Phenomenal,1
2519,壱,ドライフラワー,1
2520,Something New,Love Letter,0
2521,Your Name.,School road,2
2522,湘南乃風 〜一五一会〜,Grand Blue,2
2523,Strangers in Disguise,Gravity,0
2524,Renegades,Renegades,1
2525,Sympa,Prayer X,1
2526,HELP EVER HURT NEVER,YASASHISA,2
2527,love (Deluxe Edition),La vie en rose (feat. Cécile McLorin Salvant),0
2528,重力と呼吸,秋がくれた切符,2
2529,ALIVE,ALIVE,1
2530,Young Love,恋のジャック・ナイフ,1
2531,Free Your Mind,Heaven,0
2532,吹き零れる程のI、哀、愛,さっきはごめんね、ありがとう,1
2533,B-SIDE,旅人,1
2534,RIOT ON THE GRILL,Bored Of Everything,1
2535,25 Tahun McDonald's Indonesia,Bagaimana Kutahu,3
2536,JUST A HERO,BLUE VACATION,1
2537,PHOENIX,NEO UNIVERSE,1
2538,Kasmaran,Dalan Anyar,2
2539,鬼,炭、酸々,2
2540,Yeni Türkü Koleksiyon,Maskeli Balo,0
2541,Dünden Yarına,Yazık Oldu Yarınlara,2
2542,Kusura Bakmasınlar,Kusura Bakmasınlar,0
2543,Atomic Heart,Dance Dance Dance,3
2544,LINDBERG BEST~FLIGHT RECORDER III~,every little thing every precious thing,2
2545,20 Super Sucessos: Vanusa,Mudanças,1
2546,Höjdare,Vatten,1
2547,İyiliğe Ninniler,Benim Annem Güzel Annem,0
2548,Exitos De Billo's Caracas Boys,Boquita Sala,2
2549,Cheio De Amor,Quando Você Foi Embora,2
2550,ドライフラワー,ドライフラワー,1
2551,EVERBLUE,EVERBLUE,1
2552,Red Swan - TV Edit -,Red Swan - TV Edit -,1
2553,風が吹く街,風が吹く街,2
2554,失恋ソング沢山聴いて 泣いてばかりの私はもう。,失恋ソング沢山聴いて 泣いてばかりの私はもう。,1
2555,ダブルシャッフル,ダブルシャッフル,2
2556,麻痺,麻痺,1
2557,guitarissimo,chAngE,1
2558,COLORS,COLORS -CODE GEASS OPENING MIX-,2
2559,あのね。,あのね。,2
2560,No.1,No.1,2
2561,アカシア,アカシア,1
2562,Nada & Apresiasi,Kenikmatan Tersendiri,0
2563,うたい去りし花,Velonica,1
2564,First Love,First Love,1
2565,THE BOOK 2,Romance,2
2566,愛し君へ,愛し君へ,1
2567,SODA POP FANCLUB 4,シンデレラ,3
2568,ステレオ太陽族,Hello My Love,3
2569,熱い胸さわぎ,女呼んでブギ,2
2570,守ってあげたい,守ってあげたい,0
2571,Make A Move,Make A Move,3
2572,ハッピーエンドへの期待は,メレンゲ,2
2573,SUPER LOVE SONG,SUPER LOVE SONG,1
2574,夜にしがみついて、朝で溶かして,こんなに悲しいのに腹が鳴る,3
2575,My Dearest,My Dearest,1
2576,Ele Güne Karşı Yapayalnız,Bu Sabah Yağmur Var İstanbul'da,0
2577,Ardhito Pramono,Di Senayan,2
2578,35xxxv (Deluxe Edition),Heartache,2
2579,死ぬまで一生愛されてると思ってたよ,火まつり,3
2580,Q,CENTER OF UNIVERSE,1
2581,HOME,あんまり覚えてないや,1
2582,Happy Sunday,Kisah Yang Salah,0
2583,Luxury Disease (Japanese Version),Gravity (feat. Satoshi Fujihara) [OFFICIAL HIGE DANDISM],3
2584,Nobody's fault (Special Edition),Buddies,1
2585,Bir Zamanlar (Best Of),Dostlarım,2
2586,REFLECTION{Drip},fantasy,2
2587,Traveler,Pretender,3
2588,Nobody's fault (Special Edition),ブルームーンキス,1
2589,"海のOh, Yeah!!",涙の海で抱かれたい~SEA OF LOVE~ [2018 Remaster],2
2590,FOOLs,おはようカルチャー,1
2591,「ハッピーな暮らし」,最愛,1
2592,mothers,復讐,2
2593,「ハッピーな暮らし」,恋夜,1
2594,Det jeg vil ha (fra deg),Det jeg vil ha (fra deg),0
2595,LAST GIGS COMPLETE,"LONGER THAN FOREVER - FROM ""LAST GIGS""",1
2596,GIFT FOR FANKS,Get Wild,3
2597,Sånger om oss,Var är du min vän,0
2598,Paulo Sergio Vol. 7,Índia,0
2599,Aşk Mümkün müdür Hala?,Aşk Mümkün Müdür Hala?,3
2600,ワールド ワールド ワールド,アフターダーク,1
2601,お勉強しといてよ,お勉強しといてよ,3
2602,ないものねだり - Revenge THE FIRST TAKE,ないものねだり - Revenge THE FIRST TAKE,2
2603,Billow,veil,2
2604,世界収束二一一六,季節は次々死んでいく,2
2605,"One more time,One more chance","One more time,One more chance",0
2606,Signal,Signal,2
2607,DOES,紅蓮,2
2608,NAMiDA,バトンロード,1
2609,"MONKEY MAJIK BEST (Special Selection Edition by Maynard, Blaise, TAX&DICK)",Eden,1
2610,Sun Dance,コイワズライ,3
2611,Doris Day - Her Greatest Songs,"Que Sera Sera (Whatever Will Be, Will Be) [From ""The Man Who Knew Too Much""] (with Frank DeVol & His Orchestra)",1
2612,Subtitle,Subtitle,1
2613,Weathering With You,Celebration (Movie Edit) [feat. Toko Miura],1
2614,Sense of Purpose,Mercy,3
2615,三原色,三原色,1
2616,CYCLE HIT 1991-1997 Spitz Complete Single Collection,スパイダー,2
2617,DAWN,With You ~10年、20年経っても~,2
2618,Montage,Make my story,3
2619,RISKY,愛しい人よGood Night…,0
2620,綺麗,NEVER FALL IN LOVE AGAIN,0
2621,Movin' on,Movin' on,1
2622,messenger,Lost Boy,1
2623,水平線,水平線,1
2624,CK IT'S A JAM ~BEST HIT UTA~,続→60億分の1,0
2625,シングルベスト10 おまけつき,My Babe 君が眠るまで,3
2626,人気者で行こう,メリケン情緒は涙のカラー,2
2627,憂、燦々,AT アイリッド,1
2628,I LOVE U,靴ひも,3
2629,REFLECTION{Naked},未完,2
2630,Can Not Behaved!!,Hey Lady,1
2631,世に万葉の花が咲くなり,せつない胸に風が吹いてた,2
2632,NUDE MAN,Just A Little Bit,0
2633,タイニイ・バブルス,C調言葉に御用心,2
2634,社会の窓,週刊誌,2
2635,死ぬまで一生愛されてると思ってたよ,バイト バイト バイト,2
2636,Ballad Best,Replay - Next Lifetime (feat. Mr. Low-D & DJ LAW),2
2637,あなたのキスを数えましょう 〜You were mine〜,あなたのキスを数えましょう 〜You were mine〜,1
2638,THE BEST (DELUXE EDITION),みんながみんな英雄 - フルバージョン,3
2639,Horace Brown,One For The Money,3
2640,片方の未来 (produced by 清水翔太),片方の未来 (produced by 清水翔太),2
2641,Luxury Disease,Save Yourself,2
2642,Kendim Ettim Kendim Buldum (Live),Kendim Ettim Kendim Buldum - Live,0
2643,Kameleon Lights,バイリンガール,1
2644,Come Away With Me (Super Deluxe Edition),Turn Me On,0
2645,İlla,İlla,1
2646,A Explosao Da Jovem Guarda,Só Eu E Você (There's A Kind Of Hush),2
2647,5 Bintang Populer,Masih Ada,0
2648,Sokak Kızı,Erkekler De Yanar,3
2649,Careless Love,Don't Cry Baby,0
2650,BADモード,One Last Kiss,0
2651,ひたむき,ひたむき,2
2652,創作,嘘月,0
2653,Moody Wind,Moody Wind,0
2654,Blizzard,Blizzard,2
2655,恋風邪にのせて,恋風邪にのせて,3
2656,newsong e.p.,newsong,3
2657,STRAY SHEEP,Flamingo,3
2658,盗作,花に亡霊,0
2659,Pale Blue,死神,2
2660,熱い胸さわぎ,瞳の中にレインボウ,3
2661,s p a c e [ s ],found & lost,2
2662,Best Of Montell Jordan,This Is How We Do It,2
2663,Rakugakipeiji,Rakugakipeiji,1
2664,ラブソング,世界をかえさせておくれよ,1
2665,ダンスホール,ダンスホール,3
2666,SENSE,ロックンロールは生きている,2
2667,Kill Bill Vol. 1 Original Soundtrack (PA Version),Battle Without Honor Or Humanity,2
2668,Merry-Go-Round,Merry-Go-Round,1
2669,DAWN,LAST STARDUST,2
2670,70億にただ1つの奇跡,70億にただ1つの奇跡,0
2671,世に万葉の花が咲くなり,君だけに夢をもう一度,1
2672,SHISHAMO BEST,熱帯夜,1
2673,Buktikan,Buktikan,3
2674,TUBEst III,きっと どこかで,1
2675,CHEMISTRY 2001-2011,最期の川,0
2676,What Could Be Better,She Wants Me (To Be Loved),3
2677,Versus,LOVE,3
2678,Kind of Love,虹の彼方へ,1
2679,MajiでKoiする5秒前,MajiでKoiする5秒前,2
2680,innocent world,innocent world,1
2681,全部、内緒。 (Special Edition),=LOVE,1
2682,Let Me Let You Go,Let Me Let You Go,3
2683,Yine De Amin,Kovdum,0
2684,boys,観覧車,3
2685,Seyrüsefer,Seyrüsefer,0
2686,THE GREAT VACATION VOL.2 ~SUPER BEST OF GLAY~,春を愛する人,2
2687,1st Special Edition,The One,3
2688,Taub Mumu,Gak Kayak Mantanmu,3
2689,Mata Hati Telinga,Mata Hati Telinga,0
2690,Redo att gå sönder,Sommaren,3
2691,Greatest Hits 1991-2016 ~All Singles + ~,ら・ら・ら,3
2692,Hairspray (Soundtrack To The Motion Picture),"Big, Blonde and Beautiful",2
2693,"20 Super Sucessos: Almir Bezerra, Vol. 2",Por Causa de Você,0
2694,The Ultimate Jazz Cafe Album,Bienvenue dans ma vie,0
2695,Best Of +3,Gecelerim,0
2696,50 Anos de Estrada (Ao Vivo no Theatro Municipal),Mais um na Multidão - Ao Vivo,1
2697,Şimdi Ve Sonra,Sevgi Özleyendir,0
2698,20 Super Sucessos: Luiz Ayrão,A Saudade Que Ficou - O Lencinho,3
2699,Till Morelia,Handens fem fingrar,0
2700,サンボマスターは君に語りかける,青春狂騒曲,1
2701,境界線,境界線,1
2702,BOYCOTT,さよならごっこ,3
2703,BAKU,BAKU,2
2704,four,four,1
2705,katharsis (TV edit),katharsis (TV edit),1
2706,THE BOOK 2,優しい彗星,3
2707,ぎゅっと。,ぎゅっと。,2
2708,Shinsekai,Hyouriittai,1
2709,Uncontrolled,Fight Together,2
2710,さよならベイビー,さよならベイビー,3
2711,エスカパレード,115万キロのフィルム,2
2712,CHEMISTRY 2001-2011,Period,2
2713,瞬く世界にiを揺らせ,決戦スピリット,3
2714,The BEST of Aqua Timez,等身大のラブソング,3
2715,BOOTLEG,LOSER,2
2716,KAMAKURA,死体置場でロマンスを,3
2717,REINCARNATION,オールマイティー,3
2718,Everything,Eternal Flame,0
2719,若者のすべて,若者のすべて,2
2720,KAMAKURA,夕陽に別れを告げて~メリーゴーランド,1
2721,J-Pop 輕旅行,クレイジー・サマー,1
2722,はなび,ライバル,3
2723,さくら,素敵な夢を叶えましょう,0
2724,生まれてから初めて見た夢 (Complete Edition),君が扇いでくれた,2
2725,Gemintang,Milikmu Selalu,3
2726,無限大,以心伝心,0
2727,ジターバグ,Cakes And Ale And Everlasting Laugh,1
2728,Wallflower,Feels Like Home,0
2729,I AM YOUR SINGER,I AM YOUR SINGER,3
2730,Are You Ready?,Strawberry Smile Magic,2
2731,[(an imitation) blood orange],かぞえうた,1
2732,Young Love,あなただけを ~Summer Heartbreak~,2
2733,バラッド3 ~the album of LOVE~,"OH, GIRL(悲しい胸のスクリーン)",3
2734,Sarı,Güzel Adam,0
2735,J-Pop 輕旅行,時間がない,3
2736,メレンゲ,メレンゲ,2
2737,BEST of TUBEst ~All Time Best~,夏を抱きしめて,1
2738,アンコール,MOTTO,1
2739,Yan Yana Fotoğraf Çektirelim,Beyoğlu,3
2740,Kameleon Lights,カウンターアクション,2
2741,With A Smile And A Song,"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",1
2742,Shake Your Money Maker,Hard To Handle,3
2743,Merakit,Apakah Kamu,2
2744,İyiliğe Ninniler,Çamlıbelden Çıktım Yayan,0
2745,THE RAMPAGE LIVE TOUR 2017-2018 GO ON THE RAMPAGE,"君がいるから - THE RAMPAGE LIVE TOUR 2017-2018 GO ON THE RAMPAGE Live at NHK HALL, 2018.03.28",0
2746,İstanbul Atina İstanbul,Gördüğüme Sevindim,0
2747,İyiliğe Ninniler,Uyusun Da Büyüsün,0
2748,Het Vind,Rickie Lee,2
2749,Reginaldo Rossi,Leviana,0
2750,dead stock,レイン,2
2751,花が咲く道,花が咲く道,1
2752,カメレオン,カメレオン,0
2753,23,LIFE,3
2754,Chime,春夏秋冬,3
2755,Backyard Boogie,Let's Do It Again,3
2756,なにやってもうまくいかない,なにやってもうまくいかない,3
2757,ツバメ (feat. ミドリーズ),ツバメ (feat. ミドリーズ),3
2758,PLAY,PLAY,1
2759,Christmas (Deluxe Special Edition),It's Beginning to Look a Lot like Christmas,0
2760,Re:Re:,Re:Re: (Single ver.),1
2761,Extra Terrestrial Biological Entities,Departures 〜あなたにおくるアイの歌〜,0
2762,SAKURA BURST (Naeleck Remix) - SACRA BEATS Singles,SAKURA BURST (Naeleck Remix) - SACRA BEATS Singles,1
2763,Music From Party of Five,Send Me on My Way,2
2764,星が泳ぐ,星が泳ぐ,2
2765,RISE,RISE,1
2766,CIRCUS,RISE,1
2767,Lucky Ending,Lucky Ending,3
2768,Starfall (Honkai Impact 3rd Ost - Impressions),Starfall - Honkai Impact 3rd Ost - Impressions,1
2769,LIFE 6 SENSE,CORE PRIDE,2
2770,Nerenaiyoruni ka-tenwoakete,osmanthus,3
2771,Take It Easy With Perry Como,Killing Me Softly With Her Song,0
2772,The Essential Bangles,Walk Like an Egyptian,3
2773,acacia [アケイシャ],acacia [アカシア],1
2774,Different Light,Manic Monday,2
2775,FAB FOX,茜色の夕日,1
2776,青と夏,点描の唄,2
2777,DAWN,Hangover,2
2778,Unutulmayan Şarkılar,İkinci Bahar,0
2779,BAN (Special Edition),それが愛なのね,2
2780,KAMAKURA,Computer Children,1
2781,五月雨よ (Special Edition),制服の人魚,2
2782,EXILE LOVE,SUMMER TIME LOVE,2
2783,壮年JUMP,壮年JUMP,1
2784,J-Pop 輕旅行,Summer Gate,3
2785,WORLDILLIA,Mugen,1
2786,愛してた,愛してた,3
2787,JUST A HERO,WELCOME TO THE TWILIGHT,2
2788,TWELVE,私,1
2789,Body Feels EXIT,Body Feels EXIT,3
2790,風歌キャラバン,Message,2
2791,Heartbreak Songs,Holding On,1
2792,Ben Yaşarım,Aç Sesini,2
2793,青青ソラシドリーム(Selected Edition),オタパリパーティー,3
2794,"Selamat Pagi, Dunia!",Terpesona,3
2795,İyiliğe Ninniler,Fış Fış Kayıkçı,0
2796,You need the Tank-top,NO MONEY DANCE,1
2797,Bezginin Gizli Mektupları,Olanlar Olmuş,0
2798,Sucessos Inesquecíveis,Quero Ver Você Feliz,3
2799,İyiliğe Ninniler,Uyu Yavrum Yine Sabah Oluyor,0
2800,聖者たち,聖者たち,2
2801,LOVE ALL SERVE ALL,ガーデン,2
2802,TEMPTATION BOX,瞬間センチメンタル,1
2803,Long for,One Day,1
2804,Lily,Lily,3
2805,BANG!!!,BANG!!!,2
2806,オーロラ,ホログラム,2
2807,the meaning of life,麻痺,1
2808,壱,シャッター,1
2809,Weathering With You,Fireworks Festival,2
2810,POPMAN’S WORLD ~All Time Best 2003-2013~,ゴールデンタイムラバー,3
2811,STEREO DIVE,Daisy,1
2812,スキマスイッチ,Ah Yeah!!,1
2813,突破口 / 自慢になりたい,突破口,3
2814,時の足音,時の足音,0
2815,BOOTLEG,灰色と青 ( + 菅田将暉 ),2
2816,ULTRA FLASH,REALIZE,3
2817,PORNO GRAFFITTI BEST BLUE'S,ヒトリノ夜,1
2818,eyes,Tell me,2
2819,"Playlist, Vol. 2",Bulb,0
2820,Presence,Presence,1
2821,ハッピーエンドへの期待は,mother,1
2822,I Just Couldn't Save You Tonight (feat. Aurélie) [Story of Kale - Original Motion Picture Soundtrack],I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,0
2823,A GIRL IN SUMMER,海に来て,3
2824,クリスマス・ラブ(涙のあとには白い雪が降る),クリスマス・ラブ(涙のあとには白い雪が降る),1
2825,STILL ALIVE,STILL ALIVE,1
2826,oddloop,Oddloop,1
2827,love (Deluxe Edition),Love You Anymore,0
2828,DAWN,上ヲ向イテ,3
2829,重力と呼吸,addiction,1
2830,Metamorfosa,Indahnya Dunia,0
2831,I LOVE U,跳べ,3
2832,It's Impossible,And I Love You So,2
2833,Aşk Ölmez,Sessiz Gemi,1
2834,BEST of TUBEst ~All Time Best~,夏を待ちきれなくて,2
2835,闘う戦士(もの)たちへ愛を込めて,闘う戦士たちへ愛を込めて{戦士=もの},3
2836,mothers,熱狂を終え,1
2837,CAMEO,「君と私の歌」,1
2838,BEST of TUBEst ~All Time Best~,SUMMER DREAM,3
2839,渋谷 RAGGA SWEET COLLECTION 3,出逢った頃のままで。,3
2840,PSYCHOPATH,ANGEL PASSED CHILDREN,1
2841,流れ弾 (Special Edition),美しきNervous,2
2842,BOLERO,Tomorrow never knows,0
2843,Ben Yaşarım,Belki De Aşk Lazım Değildir,1
2844,No Pressure,BABEL,1
2845,FACE,ディセンバーフール,2
2846,THE GREAT VACATION VOL.2 ~SUPER BEST OF GLAY~,サバイバル,1
2847,Uslanmadım,Bu Aşkın Katili Sensin,3
2848,Höjdare,Mitt lilla fejs & jag,3
2849,Exitos De Billo's Caracas Boys,Mi Cali Bella,1
2850,Crying End Roll,想いきり,2
2851,寄り酔い,寄り酔い,1
2852,言ノ葉,Rain - Long Ver.,0
2853,サークルゲーム,青い栞,2
2854,プリズム,プリズム,3
2855,モラトリアム,モラトリアム,1
2856,風,風,1
2857,もしも命が描けたら,もしも命が描けたら,3
2858,ヨワネハキ,ヨワネハキ,3
2859,Hard Knock Days,Hard Knock Days,2
2860,LOVE ALL SERVE ALL,旅路,1
2861,No.1 -Special Edition-,No.1,2
2862,SURVIVE,FIREBALL,2
2863,KAMAKURA,愛する女性とのすれ違い,0
2864,Ring,'74-'75,1
2865,うれしくって抱きあうよ,ランデヴー,2
2866,BOOTLEG,orion,3
2867,STRAY SHEEP,感電,3
2868,Save Yourself,Save Yourself,2
2869,EXTREME BEST,Your eyes only〜曖昧なぼくの輪郭〜,2
2870,素敵なバーディー(NO NO BIRDY),素敵なバーディー(NO NO BIRDY),2
2871,It's Time,Save the Last Dance for Me,3
2872,BAN (Special Edition),Microscope,2
2873,EXTREME BEST,Carry On,3
2874,Onno Tunç Şarkıları,Seninle,1
2875,40周年記念ベストアルバム 日本の恋と、ユーミンと。,わき役でいいから,0
2876,君しか勝たん (Special Edition),声の足跡,3
2877,世に万葉の花が咲くなり,CHRISTMAS TIME FOREVER,1
2878,デイズ オブ ユース,おねだり,2
2879,THE ONE,Don’t Think.Feel,2
2880,REFLECTION{Drip},斜陽,2
2881,ソンナコトナイヨ (Special Edition),君のため何ができるだろう,1
2882,吹き零れる程のI、哀、愛,マルコ,3
2883,SUNSHINE,約束 〜promises〜,1
2884,Populus Populus,場違いハミングバード,2
2885,五月雨よ (Special Edition),I'm in,2
2886,Kind of Love,All by myself,3
2887,Luxury Disease,Vandalize,1
2888,THE LOVE ROCKS,JET!!!,2
2889,REBOOT,BOND OF TRUST,3
2890,The Best of Didi Kempot,Cidro Janji,3
2891,Tio vackra visor och personliga Person,Deirdres samba,0
2892,"""GIGS"" CASE OF BOφWY COMPLETE (Live From ""Gigs"" Case Of Boowy / 1987)","FUNNY BOY - FROM ""GIGS"" CASE OF BOOWY",1
2893,Musik Pop,Semesta,1
2894,Bir Yaz Daha Bitiyor,Sarmaş Dolaş,1
2895,İstanbul Atina İstanbul,Gördüğüme Sevindim,0
2896,Langsung Dari Konser Monokrom Jakarta (Live),Pembuka - Live,2
2897,En blekt blondins ballader,Vem tänder stjärnorna,1
2898,Tidens Tern,Sæsonen er slut,1
2899,Fiesta temática 70s,Minha Fama De Mau,3
2900,Land,Reason,1
2901,轍~Wadachi~,サクラミツツキ,1
2902,ハルカ,ハルカ,2
2903,LOVE ALL SERVE ALL,へでもねーよ - LASA edit,1
2904,RED,RED,2
2905,ベルベットの詩,ベルベットの詩,1
2906,轍~Wadachi~,I Wanna Be...,1
2907,Queens are trumps -切り札はクイーン-,HARUKAZE,3
2908,虹,虹,1
2909,HELP EVER HURT NEVER,Tokuninai,3
2910,the meaning of life,血流,3
2911,恋泥棒。,恋泥棒。,3
2912,チノカテ,チノカテ,2
2913,Good night,Good night,1
2914,STORYSEEKER,STORYSEEKER,2
2915,THE BOOK,ハルカ,2
2916,気分しだいで責めないで,気分しだいで責めないで,1
2917,願いの塔,願い,2
2918,Brotherhood,銀の翼で翔べ,3
2919,ハッピーエンドへの期待は,ワルツのレター,2
2920,イカロス,イカロス,2
2921,吹き零れる程のI、哀、愛,傷つける,0
2922,無限大,すべてへ,2
2923,Can We - Single,Can We,3
2924,THE MONSTER〜Someday〜,愛すべき未来へ,1
2925,PORNOGRAFFITTI 15th Anniversary “ALL TIME SINGLES”,瞬く星の下で,2
2926,Feels Like Home,Those Sweet Words,0
2927,Spring Spring Spring,さくら,3
2928,SINGLES,“16”,2
2929,Pure / You're my sunshine,Pure,3
2930,m-CABI,ジョバイロ,3
2931,ソンナコトナイヨ (Special Edition),好きということは…,1
2932,It's a wonderful world,渇いたkiss,2
2933,「ハッピーな暮らし」,秋の終,1
2934,あの子コンプレックス,僕のヒロイン,1
2935,Det kanske händer,Som vanligt,0
2936,Amerika,Vi kommer aldrig att dö,0
2937,A Volta,"Amor, Amor, Amor",3
2938,Grandes Sucessos - Ronnie Von,Pra Ser Só Minha Mulher,1
2939,pov: you ride on santa's sleigh,Mistletoe And Holly,0
2940,Kemenanganku,Tetap Setia,1
2941,20 Super Sucessos: Luiz Ayrão,Nossa Canção,1
2942,pov: you ride on santa's sleigh,Do You Hear What I Hear?,0
2943,pov: you have a holly jolly christmas,Mistletoe And Holly,0
2944,Classic Christmas Music 2022,Do You Hear What I Hear?,0
2945,The Greatest Jazz Mix,Wives And Lovers,0
2946,Fisk i en skål,Har någon sett Sabina?,3
2947,World's Best Christmas Playlist,Mistletoe And Holly,0
2948,Weihnachtssongs,Mistletoe And Holly,0
2949,Fiesta temática 60s,Mistletoe And Holly,0
2950,黄昏のBAY CITY,黄昏のBAY CITY,3
2951,a.m.3:21,a.m.3:21,3
2952,strobo,life hack,3
2953,FTL Mixtape vol.2 (mixed by Thlive - DJMIX),GAL - Mixed,3
2954,ヒカリアレ,ヒカリアレ,1
2955,インフィニティ,インフィニティ,1
2956,damn,damn,3
2957,Rie fu,Life is Like a Boat,0
2958,strobo,怪獣の花唄,1
2959,Heavy Starry Heavenly,Pray,1
2960,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Zenzenzense - English Version,1
2961,Best Part Of Us,Best Part Of Us,3
2962,OLIVE,最後の春休み,0
2963,ALL SINGLES BEST,I miss you -refrain-,2
2964,The World's On Fire,Seven Deadly Sins,1
2965,Rockin' the World,サムライハート(Some Like It Hot!!),2
2966,I'll Never Not Love You,I'll Never Not Love You,1
2967,HELP EVER HURT NEVER,Tsumi No Kaori,1
2968,ALL SINGLES BEST 2,流星,1
2969,#1 Record (Remastered),Thirteen,0
2970,流れ弾 (Special Edition),On my way,3
2971,EXTREME BEST,時の描片 〜トキノカケラ〜,3
2972,YURA,Kataji,3
2973,NUDE MAN,Oh!クラウディア,1
2974,誓い feat. YU-A,願い feat.YU-A <acoustic ver.>,2
2975,EVERYTHING,CHILDREN'S WORLD,1
2976,Nobody's fault (Special Edition),Plastic regret,2
2977,BEST of TUBEst ~All Time Best~,ガラスのメモリーズ,1
2978,SING SING SING 6,Hello,3
2979,イト,君が猫で僕が犬,2
2980,"Single Collection ""five-star""",メランコリニスタ,2
2981,時代をあつめて,悪口たち,3
2982,Ello,Kisah Kita T'lah Usai,1
2983,Stop! In the Name of Love,Stop! In the Name of Love,0
2984,TOKYO - HALLOWEEN -,Vampiregirl,1
2985,MORE,君のパレード,3
2986,EXTREME BEST,SCREAM,3
2987,SKYWALK,Count on me,1
2988,Halloween Hits,Vampiregirl,1
2989,Rock & Halloween,Vampiregirl,1
2990,Helloween Party,Vampiregirl,1
2991,Yalanmış - Yalnızlık,Yalanmış,1
2992,Kacau Galau (Together Whatever Sessions Live),Medley: Sedih Tak Berujung / Akhir Cerita Cinta (Live) - Together Whatever Sessions Live,1
2993,Langsung Dari Konser Monokrom Jakarta (Live),Langit Abu - Abu - Live,1
2994,"Convida, Volume II",Tema de não quero ver você triste,0
2995,Kaos,Det smartaste jag gjort,0
2996,Den Sjunde Vågen,Mot okända hav,0
2997,18 Excepcionales Exitos,Mi Credo,2
2998,Bis Jovem Guarda - Paulo Sergio,No Dia Em Que Parti,2
2999,Careless Love,Careless Love,0
3000,Tamasha,Agar Tum Saath Ho,2
3001,LALISA,MONEY,3
3002,Rush Hour,Rush Hour (Feat. j-hope of BTS),3
3003,SOLO,SOLO,3
3004,MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),3
3005,Dhokha Round D Corner,Tu Banke Hawa,0
3006,LALISA,LALISA,3
3007,"Mayakkama Kalakkama (From ""Thiruchitrambalam"")","Mayakkama Kalakkama (From ""Thiruchitrambalam"")",3
3008,BE,Life Goes On,2
3009,Gayatri Mantra,Gayatri Mantra,0
3010,Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,2
3011,BE,Dynamite,3
3012,Humnava Mere,Humnava Mere,0
3013,Pink Venom,Pink Venom,2
3014,Naane Varuvean,Rendu Raaja,2
3015,BORN PINK,Typa Girl,1
3016,BORN PINK,Hard to Love,3
3017,THE ALBUM,How You Like That,3
3018,Love Yourself 轉 'Tear',FAKE LOVE,2
3019,BORN PINK,Shut Down,2
3020,"Rendu Raaja (From ""Naane Varuvean"")",Rendu Raaja,2
3021,"Thaai Kelavi (From ""Thiruchitrambalam"")","Thaai Kelavi (From ""Thiruchitrambalam"")",3
3022,Shri Krishna Govind Hare Murari,Shri Krishna Govind Hare Murari,3
3023,"Megham Karukatha (From ""Thiruchitrambalam"")","Megham Karukatha (From ""Thiruchitrambalam"")",1
3024,Love Yourself 結 'Answer',Euphoria,3
3025,Naane Varuvean,Veera Soora,1
3026,"Veera Soora (From ""Naane Varuvean"")",Veera Soora,2
3027,Naane Varuvean,Yaarum Illa,2
3028,SQUARE UP,DDU-DU DDU-DU,2
3029,Naane Varuvean,Pinju Pinju Mazhai,0
3030,Proof,Run BTS,3
